table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,scan_id,scan_total,scan_index,group_id,logged_at_utc
"(288,879)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5309,"(288, 879)",2026-08-24T10:25:00.695Z
"(288,880)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5310,"(288, 880)",2026-08-24T10:25:00.713Z
"(288,881)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5311,"(288, 881)",2026-08-24T10:25:00.727Z
"(288,882)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5312,"(288, 882)",2026-08-24T10:25:00.745Z
"(288,883)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5313,"(288, 883)",2026-08-24T10:25:00.761Z
"(288,884)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5314,"(288, 884)",2026-08-24T10:25:00.775Z
"(288,885)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5315,"(288, 885)",2026-08-24T10:25:00.787Z
"(288,886)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5316,"(288, 886)",2026-08-24T10:25:00.803Z
"(288,887)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5317,"(288, 887)",2026-08-24T10:25:00.815Z
"(288,888)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5318,"(288, 888)",2026-08-24T10:25:00.83Z
"(288,889)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5319,"(288, 889)",2026-08-24T10:25:00.844Z
"(288,890)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5320,"(288, 890)",2026-08-24T10:25:00.857Z
"(288,891)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5321,"(288, 891)",2026-08-24T10:25:00.868Z
"(288,892)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5322,"(288, 892)",2026-08-24T10:25:00.881Z
"(288,893)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5323,"(288, 893)",2026-08-24T10:25:01.137Z
"(288,894)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5324,"(288, 894)",2026-08-24T10:25:01.15Z
"(288,895)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5325,"(288, 895)",2026-08-24T10:25:01.16Z
"(288,896)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5326,"(288, 896)",2026-08-24T10:25:01.182Z
"(288,897)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5327,"(288, 897)",2026-08-24T10:25:01.219Z
"(288,898)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5328,"(288, 898)",2026-08-24T10:25:01.24Z
"(288,899)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5329,"(288, 899)",2026-08-24T10:25:01.413Z
"(288,900)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5330,"(288, 900)",2026-08-24T10:25:01.586Z
"(288,901)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5331,"(288, 901)",2026-08-24T10:25:01.69Z
"(288,902)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5332,"(288, 902)",2026-08-24T10:25:01.793Z
"(288,903)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5333,"(288, 903)",2026-08-24T10:25:01.968Z
"(288,904)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5334,"(288, 904)",2026-08-24T10:25:02.071Z
"(288,905)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5335,"(288, 905)",2026-08-24T10:25:02.11Z
"(288,906)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5336,"(288, 906)",2026-08-24T10:25:02.133Z
"(288,907)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5337,"(288, 907)",2026-08-24T10:25:02.147Z
"(288,908)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5338,"(288, 908)",2026-08-24T10:25:02.164Z
"(288,909)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5339,"(288, 909)",2026-08-24T10:25:02.178Z
"(288,910)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5340,"(288, 910)",2026-08-24T10:25:02.263Z
"(288,911)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5341,"(288, 911)",2026-08-24T10:25:02.348Z
"(288,912)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5342,"(288, 912)",2026-08-24T10:25:02.42Z
"(288,913)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5343,"(288, 913)",2026-08-24T10:25:02.492Z
"(288,914)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5344,"(288, 914)",2026-08-24T10:25:02.581Z
"(288,915)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5345,"(288, 915)",2026-08-24T10:25:02.654Z
"(288,916)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5346,"(288, 916)",2026-08-24T10:25:02.674Z
"(288,917)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5347,"(288, 917)",2026-08-24T10:25:02.691Z
"(288,918)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5348,"(288, 918)",2026-08-24T10:25:02.71Z
"(288,919)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5349,"(288, 919)",2026-08-24T10:25:02.738Z
"(288,920)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5350,"(288, 920)",2026-08-24T10:25:02.757Z
"(288,921)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5351,"(288, 921)",2026-08-24T10:25:02.844Z
"(288,922)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5352,"(288, 922)",2026-08-24T10:25:03.033Z
"(288,923)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5353,"(288, 923)",2026-08-24T10:25:03.085Z
"(288,924)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5354,"(288, 924)",2026-08-24T10:25:03.137Z
"(288,925)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5355,"(288, 925)",2026-08-24T10:25:03.222Z
"(288,926)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5356,"(288, 926)",2026-08-24T10:25:03.274Z
"(288,927)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5357,"(288, 927)",2026-08-24T10:25:03.301Z
"(288,928)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5358,"(288, 928)",2026-08-24T10:25:03.32Z
"(288,929)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5359,"(288, 929)",2026-08-24T10:25:03.345Z
"(288,930)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5360,"(288, 930)",2026-08-24T10:25:03.362Z
"(288,931)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5361,"(288, 931)",2026-08-24T10:25:03.378Z
"(288,932)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5362,"(288, 932)",2026-08-24T10:25:03.401Z
"(288,933)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5363,"(288, 933)",2026-08-24T10:25:03.417Z
"(288,934)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5364,"(288, 934)",2026-08-24T10:25:03.433Z
"(288,935)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5365,"(288, 935)",2026-08-24T10:25:03.447Z
"(288,936)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5366,"(288, 936)",2026-08-24T10:25:03.46Z
"(288,937)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5367,"(288, 937)",2026-08-24T10:25:03.474Z
"(288,938)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5368,"(288, 938)",2026-08-24T10:25:03.488Z
"(288,939)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5369,"(288, 939)",2026-08-24T10:25:03.513Z
"(288,940)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5370,"(288, 940)",2026-08-24T10:25:03.529Z
"(288,941)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5371,"(288, 941)",2026-08-24T10:25:03.546Z
"(288,942)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5372,"(288, 942)",2026-08-24T10:25:03.578Z
"(288,943)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5373,"(288, 943)",2026-08-24T10:25:03.608Z
"(288,944)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5374,"(288, 944)",2026-08-24T10:25:03.635Z
"(288,945)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5375,"(288, 945)",2026-08-24T10:25:03.66Z
"(288,946)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5376,"(288, 946)",2026-08-24T10:25:03.685Z
"(288,947)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5377,"(288, 947)",2026-08-24T10:25:03.713Z
"(288,948)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5378,"(288, 948)",2026-08-24T10:25:03.746Z
"(288,949)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5379,"(288, 949)",2026-08-24T10:25:03.777Z
"(288,950)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5380,"(288, 950)",2026-08-24T10:25:03.826Z
"(288,951)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5381,"(288, 951)",2026-08-24T10:25:03.858Z
"(288,952)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5382,"(288, 952)",2026-08-24T10:25:03.886Z
"(288,953)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5383,"(288, 953)",2026-08-24T10:25:03.915Z
"(288,954)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5384,"(288, 954)",2026-08-24T10:25:04.041Z
"(288,955)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5385,"(288, 955)",2026-08-24T10:25:04.067Z
"(288,956)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5386,"(288, 956)",2026-08-24T10:25:04.091Z
"(288,957)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5387,"(288, 957)",2026-08-24T10:25:04.114Z
"(288,958)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5388,"(288, 958)",2026-08-24T10:25:04.14Z
"(288,959)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5389,"(288, 959)",2026-08-24T10:25:04.165Z
"(288,960)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5390,"(288, 960)",2026-08-24T10:25:04.189Z
"(288,961)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5391,"(288, 961)",2026-08-24T10:25:04.213Z
"(288,962)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5392,"(288, 962)",2026-08-24T10:25:04.236Z
"(288,963)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5393,"(288, 963)",2026-08-24T10:25:04.26Z
"(288,964)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5394,"(288, 964)",2026-08-24T10:25:04.283Z
"(288,965)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5395,"(288, 965)",2026-08-24T10:25:04.309Z
"(288,966)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5396,"(288, 966)",2026-08-24T10:25:04.334Z
"(288,967)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5397,"(288, 967)",2026-08-24T10:25:04.358Z
"(288,968)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5398,"(288, 968)",2026-08-24T10:25:04.381Z
"(288,969)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5399,"(288, 969)",2026-08-24T10:25:04.441Z
"(288,970)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5400,"(288, 970)",2026-08-24T10:25:04.472Z
"(288,971)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5401,"(288, 971)",2026-08-24T10:25:04.499Z
"(288,972)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5402,"(288, 972)",2026-08-24T10:25:04.551Z
"(288,973)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5403,"(288, 973)",2026-08-24T10:25:04.593Z
"(288,974)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5404,"(288, 974)",2026-08-24T10:25:04.633Z
"(288,975)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5405,"(288, 975)",2026-08-24T10:25:04.671Z
"(288,976)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5406,"(288, 976)",2026-08-24T10:25:04.706Z
"(288,977)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5407,"(288, 977)",2026-08-24T10:25:04.734Z
"(288,978)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5408,"(288, 978)",2026-08-24T10:25:04.76Z
"(288,979)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5409,"(288, 979)",2026-08-24T10:25:04.838Z
"(288,980)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5410,"(288, 980)",2026-08-24T10:25:04.98Z
"(288,981)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5411,"(288, 981)",2026-08-24T10:25:05.534Z
"(288,982)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5412,"(288, 982)",2026-08-24T10:25:05.57Z
"(288,983)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5413,"(288, 983)",2026-08-24T10:25:06.113Z
"(288,984)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5414,"(288, 984)",2026-08-24T10:25:06.321Z
"(288,985)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5415,"(288, 985)",2026-08-24T10:25:06.526Z
"(288,986)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5416,"(288, 986)",2026-08-24T10:25:06.58Z
"(288,987)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5417,"(288, 987)",2026-08-24T10:25:06.623Z
"(288,988)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5418,"(288, 988)",2026-08-24T10:25:06.724Z
"(288,989)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5419,"(288, 989)",2026-08-24T10:25:06.91Z
"(288,990)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5420,"(288, 990)",2026-08-24T10:25:07.017Z
"(288,991)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5421,"(288, 991)",2026-08-24T10:25:07.231Z
"(288,992)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5422,"(288, 992)",2026-08-24T10:25:07.308Z
"(288,993)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5423,"(288, 993)",2026-08-24T10:25:07.38Z
"(288,994)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5424,"(288, 994)",2026-08-24T10:25:07.443Z
"(288,995)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5425,"(288, 995)",2026-08-24T10:25:07.52Z
"(288,996)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5426,"(288, 996)",2026-08-24T10:25:07.591Z
"(288,997)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5427,"(288, 997)",2026-08-24T10:25:07.654Z
"(288,998)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5428,"(288, 998)",2026-08-24T10:25:07.723Z
"(288,999)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5429,"(288, 999)",2026-08-24T10:25:07.784Z
"(288,1000)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5430,"(288, 1000)",2026-08-24T10:25:07.846Z
"(288,1001)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5431,"(288, 1001)",2026-08-24T10:25:08.06Z
"(288,1002)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5432,"(288, 1002)",2026-08-24T10:25:08.176Z
"(288,1003)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5433,"(288, 1003)",2026-08-24T10:25:08.254Z
"(288,1004)",288,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,5434,"(288, 1004)",2026-08-24T10:25:08.504Z
