table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,ctbllib_version,scan_id,scan_total,scan_index,logged_at_utc
(2^(1+8)x2^6):S6(2),47563407360,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,22,2026-08-10T07:02:42.465Z
(2^2x11:5).2,440,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,23,2026-08-10T07:02:42.879Z
(2^2x13:4):3,624,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,24,2026-08-10T07:02:42.955Z
(2^2x2^(1+8)).(3xU4(2)).2,318504960,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,25,2026-08-10T07:02:48.254Z
(2^2x3).(3^(1+4).[2^7.3]),1119744,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,26,2026-08-10T07:03:06.146Z
(2^2x3).2,24,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,27,2026-08-10T07:03:06.213Z
(2^2x3).2E6(2),918389756205298247270400,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,28,2026-08-10T07:04:39.071Z
(2^2x3).2E6(2).2,1836779512410596494540800,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,29,2026-08-10T07:05:36.353Z
(2^2x3).L3(4),241920,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,30,2026-08-10T07:05:36.964Z
(2^2x3).L3(4).2_1,483840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,31,2026-08-10T07:05:39.381Z
(2^2x3).L3(4).2_2,483840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,32,2026-08-10T07:05:39.673Z
(2^2x3).L3(4).2_3,483840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,33,2026-08-10T07:05:39.951Z
(2^2x3).L3(4).3,725760,false,1,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,34,2026-08-10T07:05:42.467Z
(2^2x3).U6(2),110361968640,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,35,2026-08-10T07:05:58.562Z
(2^2x3).U6(2).2,220723937280,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,36,2026-08-10T07:06:06.482Z
(2^2x3).U6(2).3,331085905920,false,1,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,37,2026-08-10T07:06:24.231Z
(2^2x3).U6(2)M3,123863040,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,38,2026-08-10T07:06:30.329Z
(2^2x3^4).2^3.S4,62208,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,39,2026-08-10T07:06:31.007Z
(2^2x4).2^5.S3,3072,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,40,2026-08-10T07:06:31.448Z
(2^2xA5):2,480,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,41,2026-08-10T07:06:31.556Z
(2^2xD14):3,168,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,42,2026-08-10T07:06:31.611Z
(2^2xF4(2)):2,26489012826931200,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,43,2026-08-10T07:06:42.665Z
(2^2xSz(8)):3,349440,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,44,2026-08-10T07:06:42.766Z
(2^2xU4(2)):2,207360,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,45,2026-08-10T07:06:43.219Z
(2^4:A4xA4).2,4608,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,46,2026-08-10T07:06:45.236Z
(2^4:S5x3).2,11520,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,47,2026-08-10T07:06:45.372Z
(2^5.2^6)a.(S3xL3(2)),2064384,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,48,2026-08-10T07:06:45.824Z
(2^5.2^6)b.(L3(2)xS3),2064384,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,49,2026-08-10T07:06:46.017Z
(2^5.2^6.2^2)a.S3^2,294912,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,50,2026-08-10T07:06:46.302Z
(2^5.2^6.2^2)b.S3^2,294912,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,51,2026-08-10T07:06:46.561Z
(2^6x2^8):S6(2),23781703680,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,52,2026-08-10T07:06:51.439Z
(2x12).L3(4),483840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,53,2026-08-10T07:06:54.543Z
(2x13).6,156,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,54,2026-08-10T07:06:54.586Z
(2x17).8,272,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,55,2026-08-10T07:06:54.647Z
(2x2.(A5xA5)):2^2,57600,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,56,2026-08-10T07:06:54.967Z
(2x29).14,812,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,57,2026-08-10T07:06:55.17Z
(2x2^(1+6)_+).A8,5160960,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,58,2026-08-10T07:06:55.73Z
(2x2^(1+8)):(U4(2):2x2),106168320,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,59,2026-08-10T07:07:01.34Z
(2x2^(1+8)):U4(2):2,53084160,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,60,2026-08-10T07:07:03.459Z
(2x2^(1+8)_+).2.2^4.(S3xS3),1179648,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,61,2026-08-10T07:07:07.371Z
(2x2^(1+8)_+).O8+(2),178362777600,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,62,2026-08-10T07:07:14.873Z
(2x3.A6).2,4320,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,63,2026-08-10T07:07:15.002Z
(2x3^(1+2)_+:8):2,864,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,64,2026-08-10T07:07:16.463Z
(2x3^3).S4,1296,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,65,2026-08-10T07:07:16.512Z
(2x3^3).S4`,1296,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,66,2026-08-10T07:07:16.64Z
(2x3^4:2^3).S4,31104,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,67,2026-08-10T07:07:16.902Z
(2x3^5).U4(2).2,25194240,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,68,2026-08-10T07:07:17.809Z
(2x4).L3(4),161280,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,69,2026-08-10T07:07:18.04Z
(2x4^2).2^4.S3,3072,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,70,2026-08-10T07:07:20.502Z
(2x5^2).12,600,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,71,2026-08-10T07:07:20.566Z
(2xA6).2^2,2880,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,72,2026-08-10T07:07:20.666Z
(2xA6).2_3,1440,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,73,2026-08-10T07:07:20.725Z
(2xA6.2^2).2,5760,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,74,2026-08-10T07:07:20.87Z
(2xL3(2)).2,672,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,75,2026-08-10T07:07:20.921Z
(2xL3(3)).2,22464,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,76,2026-08-10T07:07:21.059Z
(2xO8+(3)).S4,237704631091200,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,77,2026-08-10T07:07:28.313Z
(3.A6.2_2xA5):2,259200,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,78,2026-08-10T07:07:28.854Z
(3.A6x2.A5).2,259200,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,79,2026-08-10T07:07:30.854Z
(3.A6xA5):2,129600,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,80,2026-08-10T07:07:31.234Z
(3^(1+2)+x3^2):2S4,11664,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,81,2026-08-10T07:07:31.304Z
(3^(1+2):2^2xG2(3)):2,917070336,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,82,2026-08-10T07:07:36.892Z
(3^(1+2):4x2.A6).2,155520,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,83,2026-08-10T07:07:38.014Z
(3^(1+2):4xA6).2,77760,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,84,2026-08-10T07:07:40.439Z
(3^(1+2):4xD10).2,2160,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,85,2026-08-10T07:07:40.912Z
(3^(1+2):8x2.A6).2,311040,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,86,2026-08-10T07:07:42.075Z
(3^(1+2):8xA6).2,155520,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,87,2026-08-10T07:07:43.503Z
(3^(1+2)_+:2x13:6).2,8424,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,88,2026-08-10T07:07:44.333Z
(3^(1+2)x2).SD16,864,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,89,2026-08-10T07:07:44.469Z
(3^(1+6).3)a.2.S4,314928,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,90,2026-08-10T07:07:46.592Z
(3^2:2x13:6).2,2808,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,91,2026-08-10T07:07:46.776Z
(3^2:2xG2(3)).2,152845056,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,92,2026-08-10T07:07:47.45Z
(3^2:2xO8+(3)).S4,2139341679820800,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,93,2026-08-10T07:08:04.709Z
(3^2:4x2.A6).2,51840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,94,2026-08-10T07:08:05.028Z
(3^2:4xA6).2^2,51840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,95,2026-08-10T07:08:05.17Z
(3^2:4xD10).2,720,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,96,2026-08-10T07:08:05.551Z
(3^2:4xa6).2,25920,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,97,2026-08-10T07:08:05.772Z
(3^2:8xA6).2,51840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,98,2026-08-10T07:08:05.979Z
(3^2:D8xD10).2,1440,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,99,2026-08-10T07:08:06.411Z
(3^2:D8xU4(3).2^2).2,1881169920,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,100,2026-08-10T07:08:24.352Z
(3^2x2).U4(3),58786560,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,101,2026-08-10T07:08:29.196Z
(3^2x2).U4(3).2_3',117573120,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,102,2026-08-10T07:08:34.11Z
(3^2x2).U4(3).D8,470292480,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,103,2026-08-10T07:08:37.536Z
(3^2x4).U4(3),117573120,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,104,2026-08-10T07:08:50.975Z
(3x13:6).2,468,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,105,2026-08-10T07:08:51.118Z
(3x2.D10).2,120,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,106,2026-08-10T07:08:51.716Z
(3x2.U4(2)):2,311040,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,107,2026-08-10T07:08:54.178Z
(3x2S5).2,1440,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,108,2026-08-10T07:08:54.269Z
(3x2^(1+6)_-.U4(2)).2,19906560,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,109,2026-08-10T07:08:55.452Z
(3x2^(2+8):(A5xS3)).2,2211840,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,110,2026-08-10T07:08:57.554Z
(3x2^(4+6):3A6).2,6635520,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,111,2026-08-10T07:08:59.438Z
(3x3^(1+2)+:2A4).2,3888,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,112,2026-08-10T07:08:59.867Z
(3x3^3:S3):2,972,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,113,2026-08-10T07:09:00.531Z
(3xA6).2_1,2160,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,114,2026-08-10T07:09:00.621Z
(3xD10).2,60,true,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,115,2026-08-10T07:09:00.669Z
(3xG2(3)):2,25474176,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,116,2026-08-10T07:09:00.912Z
(3xG2(4)).2,1509580800,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,117,2026-08-10T07:09:02.898Z
(3xL2(16):2).2,48960,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,118,2026-08-10T07:09:03.107Z
(3xL2(25)).2_2,46800,false,0,true,2026-08-10T07:01:47.947Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q3-findall,2397,119,2026-08-10T07:09:03.369Z
