table,G_order,q,α_position,α_label,α_degree,α_faithful,α_conductor,α_char_field_degree,χ_odd_degree,χ_two_rational,χ_conductor,χ_char_field_degree,χ_max_value_degree,G_solvable,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,ctbllib_version,scan_id,scan_total,scan_index,logged_at_utc
U6(4),1120527288631296000000,5,977,,1018119375,true,1025,160,true,true,1025,800,160,false,2026-08-10T07:05:43.008Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q5-findall,2397,2346,2026-08-13T05:30:26.042Z
